term,tfidf_mean
시간이었습니다,0.0007985966799568296
재미있네요,0.0007973633644296963
엄흥도가,0.0007972766686874906
연휴에,0.0007962857129716203
중간에,0.00079559020429697
지금,0.0007941426504832456
엄홍도의,0.0007937000370336358
아니지만,0.0007936028611537636
없지만,0.0007919981241264538
바로,0.0007918559741953023
영상미,0.0007911738431420097
탄탄한,0.0007889127043229721
봤고,0.0007883659713621662
원래,0.000788292533994109
콧물,0.0007861738975273967
살린,0.0007853325812920148
배우님이,0.0007842999477053732
생각을,0.0007811968135491786
감동적이에요,0.0007811379416861874
힘이,0.000780432352113821
우리의,0.0007787412582923955
우리가,0.0007781308812266727
몰입할,0.0007748082555526599
충분히,0.0007727047280433576
영화중에,0.000771367353912718
좋아하는,0.000769332778661365
되었어요,0.0007690359251790465
우리나라,0.0007686915829376891
알고봐도,0.0007668808013864861
코믹,0.000766060572753111
호랑이는,0.0007650195804313585
해준,0.0007618502213234026
감동까지,0.0007616971182042009
보길,0.0007613453986674226
마지막을,0.000760948249200176
수양,0.0007599042322961595
몰랐어요,0.0007578917917382413
정도,0.000757480453908081
지금이나,0.0007572622688760804
발견,0.0007571891352353231
결말은,0.0007536031154084035
슬픔과,0.0007526820464616031
없어요,0.0007526460568137171
보았네요,0.0007520649846249124
영화라고,0.000751864920321023
웰메이드,0.0007472307953935538
후반부,0.000746998510385481
웃음도,0.0007467082237337505
바랍니다,0.0007462923281849463
재발견,0.0007461409468363246
만큼,0.0007437077565913807
장면에서,0.0007425337810827248
하게,0.0007418754053965606
없었어요,0.0007411576859620467
좋겠습니다,0.0007403628281579106
슬펐고,0.0007392471113074313
봤는데도,0.000738082314729703
울며,0.0007379463922688407
있음,0.0007349462927369874
눈빛연기,0.0007327608031668022
않았어요,0.0007318656878060729
눈빛연기가,0.0007311437529037057
역사와,0.0007310515764737672
나의,0.0007294524285887206
마음으로,0.0007284132914123407
전개,0.0007261713863395002
명절,0.0007257601907213084
청령포,0.0007255956075206403
였습니다,0.0007245355263634936
빠져서,0.0007241750537784448
보기에,0.0007219208453579046
최고네요,0.0007209861024161637
항상,0.0007208934416249029
것을,0.0007206524624903571
아이와,0.0007189153660587614
이해가,0.000716997718257325
초반에는,0.0007147390402300051
처음에는,0.0007144519854257121
그런데,0.0007143796761351252
감히,0.0007137649610410499
처연한,0.0007137166681819673
하드캐리,0.0007106694249714331
재밌었고,0.0007091828791244363
없음,0.0007081481156541316
호랑이가,0.0007081292167968891
잘보고,0.0007081151305359536
장면은,0.0007075086436808185
빼고,0.0007074305043613038
라는,0.0007066152003089603
점점,0.0007064567293509668
다시금,0.0007022646092554154
극장,0.0007021021087503735
봤음,0.0007017041419400547
무엇보다,0.0007000342138543462
조연,0.0006996816991399938
재밌다,0.0006984160057641274
진한,0.0006979939565976364
그의,0.0006977854816177611
속에,0.0006970603774307416
스포지만,0.000696809165459071
부족한,0.0006957377798879148
아쉽네요,0.0006951502296787701
아쉬움이,0.0006940628500793049
가슴을,0.0006931111677750149
영화인데,0.0006921134996778695
어느,0.0006919105899078354
